uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,collectDate,endDate,subsampleID,testedDate,testingID,batchID,individualCount,sampleCondition,testProtocolVersion,testResult,testPathogenName,remarks,testedBy,laboratoryName
"56886718-5a40-44bf-8069-4550df58ddd6","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.003","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"132b6007-d9de-4b17-af16-6a11c7a79b84","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.020","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia sp.",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"6b2d1dfe-9d45-44c2-a5df-2a8fefb94863","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.005","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Rickettsia rickettsii",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"48e3c7d5-56b8-425d-be05-ea37f65db6f3","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.023","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Ehrlichia chaffeensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"d5ddb230-8078-4531-9e36-7a1bad5d6c3c","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.015","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Borrelia lonestari",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ca78c6b7-2a8c-47a3-8596-81680b6cf2f9","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.002","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Ehrlichia chaffeensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"8c491e77-3b4b-4c67-9689-54d4823cabb1","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.011","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"db788c1f-6113-4d13-832b-786f6db37582","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.017","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Ehrlichia chaffeensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"138a091b-642e-43f1-91f7-74336f7975dd","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.013","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia burgdorferi sensu lato",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"111672f4-12e7-4add-b1e4-16083faa07ca","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.013","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia mayonii",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ddf26ecf-1357-449e-b700-2121c007d1aa","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.010","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Borrelia lonestari",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"fdd131fd-2c74-440b-b5cd-48e916fd99dd","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.017","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Rickettsia rickettsii",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"cc760830-f6c0-4e66-abb1-cd2603760e06","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.014","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Ehrlichia chaffeensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"5a4e3499-0ccf-4e53-a073-551cc44a42f4","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.006","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"721040bd-56ee-49bf-8e2d-eee5611aa3b1","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.008","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"aa5bd4fa-f7f7-4433-9eaf-fc204e440ba3","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.002","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"3fba1754-7fc0-46fb-aad2-088d5eff4172","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.023","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Borrelia lonestari",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"01500b11-4306-454a-bae0-17f94fa43912","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.019","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia burgdorferi sensu lato",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"fc875551-ab3b-4aca-bf89-54aebd497c77","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.022","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ec3935cc-ff12-47e2-a344-a6cf192cadbd","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.015","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"fd908608-5f36-43ad-9fde-1620fc12917f","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.001","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Ehrlichia ewingii",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"4de05c10-a898-4942-ac03-bdd329c30986","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.015","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ab92d7d3-71a4-43c7-88c7-aead009661e9","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.018","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia burgdorferi sensu lato",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"0c413503-46ba-44f3-8dd0-48ec88908fa5","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.008","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia sp.",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"55fa01fb-5b4a-4759-ac75-8044f866878d","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.010","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Francisella tularensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"afd01c2b-2a80-47f7-be1c-58bb3a0d4045","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.008","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia muris-like",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"5e65b4f3-b45a-4401-b3e0-0ea5851343fe","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.007","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia sp.",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"134df9db-ae28-405e-a80d-6ae2f51091ef","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.019","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia miyamotoi",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"d7f86de5-14c9-402c-903b-241ff856e189","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.010","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Ehrlichia ewingii",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"b42f9ea0-7d50-4f7f-9554-1ad1e908a9be","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.003","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia muris-like",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"c5b7fe87-e4f1-4986-814a-77549af3ad45","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.014","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Borrelia lonestari",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"a1da2fe5-82a9-46d8-9dc0-790cd22f659e","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.005","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"7f019fbd-9748-4e92-a135-339b3a5e8db1","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.022","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia miyamotoi",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"5a85836f-c59b-48a9-aaf6-320dcde78c7a","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.003","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","Borrelia sp.",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"247b1caa-75b0-4a65-a85d-ff499aef78bb","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.002","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Rickettsia rickettsii",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"c40a52d7-47c8-450c-87aa-a8a4020e8810","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.008","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Borrelia miyamotoi",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"ed65d771-6005-4330-a39e-4e845d8eb742","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.020","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia muris-like",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"9ac6b2ee-b182-4bff-9390-7df892384dd6","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.008","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"913de812-1130-4014-935e-418618a0dd5c","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.005","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Ehrlichia chaffeensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"bb759010-a177-4856-a145-3c535832e5ba","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.014","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"1c9d44fb-aa74-416a-8e1b-8665de097927","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.013","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Francisella tularensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"09f96b39-0461-48ec-a7bc-a2ed1cce09a1","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.018","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Francisella tularensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"43b80748-45d5-4414-88ba-47da7e2ff059","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.018","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"0b7a5fb2-3e3c-400d-8210-67dea9f0a038","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.007","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"bc9ec21a-3f6b-4022-8d4e-78b1c2f9d81c","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.016","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Borrelia lonestari",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"01cf2bef-16d0-4329-a7b8-821bceabd8ba","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.015","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Rickettsia rickettsii",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"a7205d37-1c38-46a3-bb69-cd80c651fb03","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.011","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Ehrlichia chaffeensis",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
"550fc92d-d0e7-4080-bf88-0b9af0a7872f","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2016-05-16T15:37Z","2016-05-16T16:08Z","BLAN_005.20160516.IXOSCA.N","2017-09-08","BLAN_005.20160516.IXOSCA.N.T.019","NEON_20170831",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf",,"Rickettsia rickettsii",,"0IRskLNY9jFEdSE177Ndsw==","University of Massachusetts Laboratory of Medical Zoology"
